user_id,log_date,screen_time_hours,social_media_hours,gaming_hours,study_hours,sleep_hours,mood_score,productivity_score,notifications_checked,outside_time_minutes,addiction_risk_score,focus_score,productivity_score_ai,log_id
230aed49-c718-48e4-b70f-274d48229458,2026-01-22,9.0,3.2,2.2,1.7,5.7,6,2,61,5,79.8,,,
230aed49-c718-48e4-b70f-274d48229458,2026-01-23,6.0,2.8,1.6,1.7,6.2,5,5,93,7,71.5,,,
230aed49-c718-48e4-b70f-274d48229458,2026-01-24,5.3,4.2,2.3,5.4,8.0,8,3,61,59,53.8,,,
230aed49-c718-48e4-b70f-274d48229458,2026-01-25,8.6,4.2,1.3,7.0,8.5,4,4,59,32,60.5,,,
230aed49-c718-48e4-b70f-274d48229458,2026-01-26,7.8,1.1,1.5,6.1,8.1,7,5,113,69,41.6,,,
230aed49-c718-48e4-b70f-274d48229458,2026-01-27,10.7,4.4,0.5,6.2,5.6,3,8,40,29,72.0,,,
230aed49-c718-48e4-b70f-274d48229458,2026-01-28,8.1,1.7,3.5,4.0,4.8,5,6,44,2,69.0,,,
230aed49-c718-48e4-b70f-274d48229458,2026-01-01,7.2,3.9,3.6,1.6,7.7,7,5,112,8,80.1,,,
230aed49-c718-48e4-b70f-274d48229458,2026-01-02,9.6,3.2,2.8,3.2,6.4,6,5,92,84,68.8,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-01,5.0,4.3,3.5,4.7,5.2,6,3,81,32,78.5,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-02,4.9,1.6,1.4,4.2,7.7,3,8,67,21,46.9,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-03,8.9,4.2,3.4,2.8,4.2,7,3,85,39,85.2,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-04,3.0,3.7,0.7,5.6,9.0,5,5,77,24,42.0,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-05,4.7,2.4,0.3,6.3,6.0,6,7,119,75,46.4,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-06,4.9,4.2,0.2,7.3,7.3,8,4,110,22,52.2,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-07,4.4,2.6,1.5,2.6,5.9,8,4,38,29,56.2,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-08,9.4,2.9,0.1,4.0,4.1,8,8,41,47,55.5,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-09,8.7,4.9,3.3,5.9,8.2,7,8,97,62,66.3,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-10,7.5,3.5,2.1,5.4,6.2,8,6,80,35,63.7,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-11,3.8,2.0,0.0,4.3,5.5,5,6,118,58,48.6,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-12,8.8,3.4,0.3,7.1,8.4,7,7,105,40,52.1,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-13,10.9,3.5,2.1,6.9,5.4,6,4,30,63,68.2,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-14,9.3,3.3,2.6,2.8,5.1,6,2,92,60,79.0,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-15,3.3,4.5,0.3,7.7,4.1,6,7,95,45,58.0,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-16,9.2,3.4,3.6,4.1,7.0,5,7,39,28,65.8,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-17,8.1,3.7,0.5,2.6,7.9,5,7,85,87,61.1,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-18,7.8,4.0,2.0,5.4,4.4,3,3,36,60,76.1,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-19,6.8,1.2,0.6,2.9,8.9,7,6,118,39,43.5,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-20,6.8,2.8,1.9,5.1,6.7,3,7,81,7,67.7,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-21,3.3,1.4,1.4,6.6,6.9,8,3,73,8,35.4,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-22,9.5,2.1,3.3,4.7,8.4,3,8,32,63,54.4,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-23,8.6,5.0,0.5,2.9,6.0,6,4,95,71,66.2,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-24,10.3,3.9,2.4,3.2,8.1,6,3,88,7,67.8,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-25,9.9,1.0,2.9,6.8,4.2,6,3,37,65,57.0,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-26,8.3,4.2,2.7,1.6,7.0,6,2,116,75,75.2,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-27,3.6,2.4,3.8,5.7,7.4,4,4,94,76,53.2,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-28,3.1,3.5,3.7,5.3,8.4,6,7,46,1,49.9,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-01,7.2,4.3,4.0,6.7,7.5,6,4,84,54,72.7,,,
9dbbe0c7-b3b8-4a12-af33-73fa530f295f,2026-01-02,7.6,1.2,0.5,4.9,5.7,3,7,47,20,56.4,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-01,8.5,2.7,2.7,2.9,5.5,4,7,79,31,78.7,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-02,9.6,4.4,3.7,4.0,5.6,4,4,76,32,86.8,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-03,7.2,3.0,0.7,5.5,4.2,3,2,66,19,69.9,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-04,5.7,3.1,1.5,1.0,5.9,5,7,30,48,73.2,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-05,3.8,4.4,2.1,6.9,6.9,8,2,50,3,54.3,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-06,4.3,4.9,0.9,7.8,6.7,7,5,45,26,51.8,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-07,4.7,4.7,1.7,3.8,5.6,7,8,49,41,65.3,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-08,10.2,1.5,3.8,3.2,8.4,6,3,92,28,58.4,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-09,5.3,4.8,1.6,3.7,5.7,6,6,56,48,70.0,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-10,7.3,1.7,1.0,6.9,5.8,4,6,70,84,59.0,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-11,5.7,2.1,3.9,4.9,5.7,6,8,43,12,69.4,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-12,8.0,3.0,1.6,8.0,8.4,8,2,43,18,48.8,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-13,4.6,2.6,0.2,4.3,6.7,5,8,83,10,49.7,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-14,5.8,2.8,0.2,6.2,6.7,7,2,75,19,52.6,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-15,6.7,1.1,3.9,7.6,6.6,6,5,71,69,56.8,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-16,7.7,2.5,1.1,2.4,7.8,5,4,83,80,57.0,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-17,9.9,4.9,1.6,6.8,7.8,6,8,54,47,60.5,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-18,11.0,1.2,0.0,5.5,5.5,5,8,57,66,50.1,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-19,6.6,3.0,2.5,7.5,4.1,8,6,105,42,71.9,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-20,10.0,3.1,2.5,5.5,8.1,3,4,75,29,63.1,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-21,10.7,1.0,4.0,5.7,8.1,8,8,86,64,48.4,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-22,5.7,3.5,0.3,1.0,8.7,6,2,20,35,54.0,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-23,8.6,1.4,1.6,6.1,5.4,6,7,114,74,60.1,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-24,5.8,1.4,3.2,7.6,4.4,7,4,35,65,58.0,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-25,3.6,3.0,3.2,5.9,4.3,4,3,32,55,61.2,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-26,5.4,1.9,1.1,6.6,8.6,8,8,46,52,35.8,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-27,9.7,3.2,0.9,1.2,5.1,5,2,44,85,71.9,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-28,4.5,3.9,3.5,4.2,8.1,8,5,39,31,53.2,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-01,7.2,2.9,0.9,3.1,5.4,8,8,23,76,58.2,,,
446e9007-2283-4bea-b291-2cea6aae34af,2026-01-02,10.3,3.9,1.6,2.1,8.4,4,8,94,75,68.2,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-01,6.4,0.8,0.4,2.3,7.1,4,4,37,40,43.2,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-02,6.0,2.9,0.2,2.8,7.5,6,5,38,26,51.3,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-03,9.2,1.9,1.8,2.8,6.3,7,5,66,16,57.5,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-04,8.1,1.7,0.8,1.9,7.1,5,7,50,42,51.1,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-05,8.0,2.9,1.5,2.9,7.1,4,7,113,18,65.8,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-06,7.8,3.0,0.2,1.5,6.2,4,5,76,47,65.5,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-07,5.3,1.4,0.7,0.2,7.3,5,7,42,35,50.0,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-08,9.1,1.0,1.3,1.4,7.6,4,6,138,22,57.9,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-09,7.6,1.2,0.3,2.0,7.2,7,8,137,43,47.8,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-10,6.4,2.3,0.4,2.7,5.9,6,7,86,48,64.5,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-11,4.7,1.8,0.5,2.5,5.0,8,8,53,1,52.0,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-12,4.1,0.8,0.8,1.5,6.2,4,6,83,51,45.8,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-13,4.1,1.7,1.9,1.6,7.0,7,6,45,46,43.2,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-14,5.3,0.8,1.7,1.7,5.2,4,4,66,5,63.4,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-15,6.6,1.3,0.7,2.2,5.7,4,8,41,15,61.3,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-16,7.4,2.2,1.1,2.6,7.0,6,3,116,24,57.6,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-17,5.7,1.0,0.3,2.7,7.1,8,4,127,27,42.2,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-18,6.8,0.6,1.3,1.7,8.0,8,6,79,10,44.1,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-19,9.8,0.7,0.7,0.7,5.6,5,3,55,24,61.7,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-20,8.7,1.9,0.3,2.4,6.9,7,5,136,0,56.9,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-21,6.1,2.8,0.6,1.4,7.7,4,8,143,25,65.7,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-22,4.9,0.5,1.3,1.3,5.4,5,8,56,33,55.3,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-23,5.5,1.8,1.4,0.2,5.8,5,8,103,45,73.6,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-24,6.6,0.6,0.3,1.3,5.6,6,6,62,16,57.3,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-25,9.9,2.5,1.7,0.7,7.9,7,5,77,55,62.2,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-26,8.3,3.0,1.1,0.8,6.3,6,8,147,17,72.2,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-27,9.9,1.0,1.6,2.7,7.8,6,5,146,15,52.5,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-28,9.9,2.4,0.3,1.4,7.2,4,5,68,16,59.4,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-01,5.0,1.9,1.5,1.5,5.0,5,6,130,27,69.1,,,
3550bcee-d150-4fe2-b501-e877f2d94ea7,2026-01-02,9.6,1.1,1.3,0.7,6.0,5,5,51,36,57.5,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-01,5.0,2.6,3.6,1.0,8.5,8,8,46,33,58.0,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-02,10.9,1.2,3.0,3.6,6.0,7,7,54,89,50.9,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-03,5.9,4.2,1.0,4.9,5.8,6,2,20,57,65.7,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-04,10.0,4.9,0.1,6.9,7.8,7,3,84,16,57.5,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-05,4.2,3.7,0.9,4.0,7.6,5,6,118,75,51.6,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-06,9.1,2.1,1.4,7.3,8.7,7,6,97,3,50.3,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-07,9.6,4.6,2.2,2.4,5.3,5,8,65,27,83.2,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-08,8.1,2.5,1.2,7.2,6.3,5,8,80,35,58.5,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-09,8.5,4.1,2.6,2.1,8.4,7,5,42,68,63.4,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-10,6.1,3.2,2.1,5.1,4.3,8,6,76,9,70.7,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-11,4.6,1.8,0.0,4.1,8.4,8,8,87,75,29.8,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-12,4.8,3.7,3.0,6.9,6.1,4,7,81,24,69.1,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-13,5.0,2.1,0.5,3.4,9.0,6,8,35,21,37.9,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-14,6.1,3.4,2.6,1.5,6.7,4,4,53,8,77.2,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-15,5.2,3.5,1.9,3.5,8.7,3,4,40,64,55.4,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-16,8.7,1.7,3.9,4.1,4.8,5,7,20,22,67.2,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-17,4.0,4.4,1.4,1.2,4.3,3,6,89,5,80.2,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-18,8.3,1.6,0.5,6.4,7.4,7,8,83,64,42.2,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-19,5.5,2.9,2.0,3.7,8.5,3,4,62,34,56.8,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-20,3.1,3.8,3.9,4.1,5.2,5,6,102,5,74.2,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-21,7.4,4.9,0.2,4.5,7.6,8,6,83,61,54.0,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-22,7.4,2.6,0.5,7.1,4.8,6,5,42,1,60.8,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-23,10.0,3.7,3.2,2.8,7.1,5,3,35,82,66.5,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-24,8.0,2.0,0.7,2.3,4.1,7,4,24,26,58.5,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-25,6.3,4.7,1.7,7.1,7.0,5,2,81,49,64.9,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-26,6.5,3.7,1.3,1.4,5.9,6,2,32,83,73.2,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-27,8.4,3.5,0.8,3.9,7.8,6,6,43,81,51.8,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-28,10.5,4.7,0.0,4.2,8.9,4,7,77,68,55.3,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-01,10.8,3.2,0.8,5.1,5.0,3,5,90,2,74.8,,,
1f6e519d-a745-479d-9b54-835b4b566af6,2026-01-02,4.6,2.9,1.1,3.0,7.3,8,3,62,54,45.3,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-01,4.5,0.7,1.9,0.9,5.3,7,5,113,34,59.4,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-02,7.9,1.2,0.0,2.9,5.8,5,3,126,31,59.5,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-03,7.7,1.3,0.5,1.8,7.6,4,5,55,24,50.7,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-04,4.9,2.9,1.5,2.6,5.6,7,4,59,24,64.3,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-05,4.3,2.1,0.8,2.8,6.6,6,3,39,35,44.1,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-06,8.4,2.0,1.5,0.6,7.0,5,4,56,53,59.6,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-07,6.0,2.7,0.2,2.4,7.6,7,7,102,26,56.0,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-08,4.1,2.0,1.2,1.9,5.7,7,7,69,38,56.1,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-09,5.2,2.7,1.5,0.0,5.7,4,8,98,42,79.9,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-10,5.5,0.7,0.9,2.2,6.8,6,4,123,47,49.3,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-11,6.0,2.7,0.8,1.5,5.8,6,4,131,0,75.9,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-12,5.5,3.0,0.6,2.3,6.3,8,8,136,24,59.8,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-13,6.0,2.7,1.8,2.6,5.1,6,7,31,57,66.9,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-14,5.5,2.3,0.9,1.3,6.9,8,6,47,33,54.1,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-15,7.0,2.5,1.2,0.6,6.8,8,5,83,23,65.1,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-16,9.6,0.8,1.5,1.2,7.0,4,8,67,20,54.9,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-17,5.0,0.7,0.4,2.0,7.6,8,6,112,34,39.1,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-18,8.8,0.5,1.8,1.3,6.7,4,7,90,57,58.5,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-19,9.0,2.5,0.6,2.7,7.9,7,8,135,48,54.4,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-20,7.0,2.9,1.8,0.3,6.2,6,7,64,38,71.2,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-21,5.2,2.6,1.4,2.5,7.6,6,8,86,21,56.2,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-22,5.8,1.6,0.8,2.2,6.2,8,3,148,39,53.2,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-23,9.2,1.8,1.6,0.9,6.6,4,8,136,31,68.9,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-24,9.3,1.1,0.7,0.3,5.7,4,4,57,10,67.7,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-25,5.5,0.6,0.8,0.7,5.7,7,5,38,46,53.2,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-26,8.5,2.7,1.4,1.2,7.3,8,4,127,50,61.7,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-27,7.3,1.9,0.0,2.8,7.1,8,7,58,38,42.9,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-28,4.9,2.2,0.4,1.2,7.7,5,3,132,52,53.6,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-01,8.7,2.0,1.7,2.0,6.2,8,7,136,31,61.2,,,
fa809e26-aed8-4798-ac0b-2cd6be75af3e,2026-01-02,8.3,2.7,1.5,2.1,7.3,8,3,115,15,61.2,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-01,5.2,0.8,0.6,1.6,6.5,6,4,70,44,46.2,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-02,6.9,0.5,0.8,1.9,5.0,5,8,35,11,56.0,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-03,5.1,2.4,1.7,1.6,7.9,5,4,106,44,60.2,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-04,9.9,1.1,1.9,0.1,6.3,6,8,107,39,65.0,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-05,4.4,1.4,0.9,2.2,7.0,6,5,59,42,40.2,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-06,9.0,2.6,0.7,1.9,5.3,4,6,37,8,70.0,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-07,7.5,2.5,1.5,2.4,6.6,4,5,130,18,68.9,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-08,7.7,2.4,0.3,0.6,7.7,8,4,46,15,53.7,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-09,8.6,2.0,1.3,2.7,6.7,5,6,71,12,60.1,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-10,8.3,1.5,1.2,0.6,6.8,5,8,123,11,66.0,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-11,8.3,2.4,1.1,1.8,5.4,6,4,52,17,68.8,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-12,9.8,1.6,1.1,1.6,6.9,6,8,90,0,61.2,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-13,7.2,2.6,0.9,0.8,7.0,5,7,108,14,66.6,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-14,8.7,2.4,0.4,0.3,7.1,7,3,57,7,58.0,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-15,4.2,1.1,0.1,2.6,5.7,8,6,149,45,46.0,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-16,8.0,1.3,1.8,2.7,6.0,8,7,131,17,56.0,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-17,9.1,1.1,1.2,0.2,5.3,7,6,72,30,66.0,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-18,8.8,2.2,0.0,1.4,6.7,8,7,142,34,57.3,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-19,4.1,1.4,1.6,1.7,5.9,8,5,115,37,56.3,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-20,4.1,2.8,1.4,0.9,5.4,6,4,128,2,71.1,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-21,7.7,2.7,1.2,1.7,8.0,6,5,95,9,60.9,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-22,4.8,1.9,1.1,2.6,6.1,5,6,98,58,53.4,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-23,6.8,1.6,1.0,2.6,6.4,4,8,104,31,60.2,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-24,6.7,2.2,1.4,1.1,7.8,8,6,34,22,53.8,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-25,8.1,2.2,1.3,0.8,5.5,7,3,44,39,68.0,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-26,8.2,1.6,1.3,2.5,5.5,7,4,141,32,65.2,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-27,7.7,2.2,1.7,2.4,7.9,6,6,85,25,59.0,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-28,6.4,0.9,1.1,0.8,7.8,5,5,101,43,55.8,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-01,6.1,0.6,0.1,1.3,5.3,7,6,84,15,57.2,,,
17d8c22d-5fe1-4411-ba3a-0bf7843caeb3,2026-01-02,8.1,2.0,1.0,2.9,7.1,6,7,116,23,55.1,,,
50ce76af-e948-443f-8093-fa755131cb18,2026-01-01,9.3,0.8,0.4,0.6,7.1,4,7,123,45,54.4,,,
50ce76af-e948-443f-8093-fa755131cb18,2026-01-02,6.0,0.7,2.0,2.5,7.6,8,5,139,10,50.2,,,
50ce76af-e948-443f-8093-fa755131cb18,2026-01-03,8.7,1.5,0.3,1.4,5.2,5,6,44,36,61.1,,,
50ce76af-e948-443f-8093-fa755131cb18,2026-01-04,7.2,3.0,0.3,0.3,5.0,6,8,93,7,78.2,,,
50ce76af-e948-443f-8093-fa755131cb18,2026-01-05,5.3,0.6,1.7,1.1,6.1,8,6,130,25,52.4,,,
50ce76af-e948-443f-8093-fa755131cb18,2026-01-06,8.9,0.9,0.7,2.6,5.5,5,5,121,45,60.6,,,
50ce76af-e948-443f-8093-fa755131cb18,2026-01-07,8.8,0.8,1.2,1.5,5.4,6,6,141,59,63.1,,,
50ce76af-e948-443f-8093-fa755131cb18,2026-01-08,6.9,0.7,0.9,0.9,7.5,5,7,85,33,52.5,,,
50ce76af-e948-443f-8093-fa755131cb18,2026-01-09,6.8,2.3,1.1,2.0,7.3,5,7,110,31,61.1,,,
50ce76af-e948-443f-8093-fa755131cb18,2026-01-10,9.3,1.4,0.4,1.5,7.2,7,6,67,18,48.8,,,
50ce76af-e948-443f-8093-fa755131cb18,2026-01-11,7.9,0.8,1.6,0.4,7.1,6,3,125,39,57.0,,,
50ce76af-e948-443f-8093-fa755131cb18,2026-01-12,5.2,2.9,0.4,1.7,6.7,5,8,124,53,61.8,,,
50ce76af-e948-443f-8093-fa755131cb18,2026-01-13,5.4,1.9,0.7,2.0,5.4,7,7,123,2,64.6,,,
